    2.913876     3.522873     2.869037     4.159108    -0.623802    -0.116328    -0.223388    -1.160749  1
   -0.096437     0.278581    -0.835358    -0.018499     2.879586     4.067271     4.338021     4.264191  2
   -2.913997    -1.216539    -3.091454    -2.161007     3.620475     3.651239     3.731871     4.342357  2
    1.468370     2.294943     2.331550     2.914873    -2.064158    -2.079193    -2.385165    -2.041215  1
   -1.357680    -1.603476     0.040527    -0.585094     1.520078     0.970409    -0.532995    -0.641180  2
    0.145255    -0.755814    -1.242219     0.391187    -0.105446     1.374384     1.488663    -0.301286  2
   -0.836212    -1.808425     0.068790    -0.866754     1.489498     1.534823     0.305202     2.088088  2
    1.879655     1.261205     1.684964     1.445870    -1.384322    -0.233746    -0.210201    -2.240610  1
    1.351620     0.731855     2.390057     0.436992    -2.294215    -1.638653    -1.515561    -2.130006  1
   -0.446968    -1.425780    -1.240104    -1.497181     0.352983    -0.073700    -0.584040     0.269139  2
    1.588003     1.702307     2.576397     1.323989    -1.037626    -1.357903     0.083959    -0.514724  1
   -0.560691     0.331354    -1.150621     0.171952     0.805877     0.708980     1.151374     0.246781  2
   -1.554514    -2.296638    -1.222669    -1.708006     2.221185     0.557041     1.867776     0.875501  2
    1.675215     1.840913     1.123295     1.068532    -1.620063    -1.653192    -1.268285    -2.627061  1
   -1.097874     0.285177     0.017691     0.158918     3.982622     2.460947     2.623566     1.563335  2
    1.488751     1.934393     0.394623     0.647001    -1.951220    -1.575492    -0.886033    -0.543375  1
    1.359553     2.445364     0.681315     1.854648    -2.650578    -2.489763    -1.223707    -2.228162  1
    0.892381     2.761425     2.402794     1.457371    -1.131648     0.382112    -0.529976    -0.174755  1
   -1.966227    -1.849663    -2.130691    -0.371411     3.341604     2.400759     2.846114     2.570468  2
   -1.683394    -0.245880    -1.575630    -0.459334     4.247811     3.886245     4.399488     4.059127  2
   -0.509383    -1.332115    -1.320508     0.254741     2.902485     2.928577     1.944572     2.202680  2
    2.814657     1.971772     4.241473     3.343074    -0.168313    -0.094439     0.894271     0.547507  1
    1.840304     2.642787     1.605723     2.879235    -1.684542    -2.015585    -1.939118    -2.126350  1
    1.781154     1.997499     2.146187     1.431467     0.915340    -1.489594    -1.462340    -0.732515  1
    0.787961     1.465951     1.515582     1.336846    -0.412137    -0.200953    -1.385314    -0.650824  1
   -0.560055     0.960660     0.936885     1.618959    -0.731064    -0.363895    -0.058605    -0.590111  1
    1.505657     2.740998     2.949077     0.987512    -1.032194    -1.809729    -1.780189    -1.171756  1
    0.981814     1.024972     0.686095     1.748002    -0.006378     0.214155    -0.272957    -1.060021  1
    2.697778     2.815486     1.129954     1.932559    -0.555572    -1.675426    -2.483708    -0.207451  1
   -1.390417    -1.917199    -1.081405    -0.265378     0.069531     0.140638     0.353265    -0.542715  2
    4.825280     3.706281     2.584861     3.644003    -2.191544    -2.114451    -2.202674    -2.291075  1
   -0.489812    -1.290254    -1.392726    -1.046898     1.830337     0.809893     1.707933     1.431973  2
   -1.430759    -1.929638    -1.570604    -1.855770     2.052300     2.145669     1.573617     1.837197  2
   -0.073679    -1.107211    -0.292693    -1.043753     1.631893     0.515321     1.374372     1.804548  2
    2.819162     1.292783     0.550274    -0.295855    -1.318448    -0.767432    -1.785359    -0.892524  1
    2.698606     1.764833     1.389612     1.308916    -2.840480    -1.228891    -1.388981    -1.182268  1
   -0.560254    -0.352923    -1.358123    -2.070370     4.107205     4.290653     4.874214     4.134191  2
    1.523675     1.665099    -0.650856    -0.341379     0.574663     1.558114     1.733182     1.091510  2
   -1.204246    -0.799926    -2.404171    -2.272679     2.533821     1.972038     1.370717     2.577009  2
    1.289139     1.520666     2.220599     2.048215    -0.717806    -1.432967    -1.920050    -0.942265  1
   -2.049225    -2.762325    -2.303197    -2.113353     3.991302     2.693833     2.425398     3.955721  2
    1.816359     2.123448     1.062650     1.132190    -1.492903    -1.401384     0.337940    -0.913562  1
    2.313561     0.635686     1.403439     1.246317    -2.261211    -1.355467    -1.764742    -1.557329  1
   -0.360795    -0.577068    -0.746131    -0.551510     2.072753     3.079407     1.375735     0.893873  2
    2.784915     3.813197     2.644111     2.476569    -1.443297    -1.182544    -0.262809    -0.419639  1
    2.803318     1.608917     1.561075     1.507375    -1.244123    -1.622292    -1.131970    -1.527936  1
    1.584627     0.675534     1.585137     1.363079    -1.009842    -1.202071     0.327977    -0.941220  1
   -0.371859    -0.214292    -2.070381    -0.819267     4.428169     2.430910     3.352163     3.179564  2
   -1.367003    -0.986732    -1.707970    -1.965695     1.814193     3.070133     2.333195     0.205102  2
   -0.237696    -1.682509    -1.499311    -1.473842     2.624981     2.514477     1.178630     2.059537  2
   -0.156074     0.692393     0.699614     1.334046    -0.757571    -1.175737    -1.283548    -0.360885  1
    3.846193     2.623418     1.936473     3.108754    -2.631590    -0.549774    -2.295762    -1.736539  1
   -0.875587     0.047662     1.834562    -0.475985    -0.528179    -2.299662    -0.543067     0.379217  1
    2.542826     2.030939     2.930006     3.016812    -1.620344    -1.054958    -1.927028    -1.574820  1
    3.034006     2.117380     3.480591     4.878714    -1.540994    -0.597317    -0.647519    -0.127206  1
   -0.660575    -1.056400     0.180540    -2.120996     2.487826     2.407475     2.104198     3.379499  2
    1.919291     2.748868     3.444963     3.289855    -0.977660    -1.034661    -1.235758    -0.832977  1
    2.374220     1.429330     2.599895     0.639281    -0.052695    -1.621010    -1.266414    -1.517163  1
    1.124944     0.732783     1.434134     1.180334    -2.251641    -1.618172    -1.242393    -1.693209  1
    4.246036     3.678285     3.054888     3.195352    -1.515900    -0.476170    -0.758064    -2.588438  1
   -1.040389    -1.074008    -1.618893    -1.365555     1.474935     0.816766     2.052269     2.115120  2
   -0.610592    -0.930796     0.410605    -0.100141     1.653006     1.223649     2.546982     1.213332  2
   -0.452102    -1.997299    -2.676001    -2.079819     1.771011     1.367616     1.571914     2.610307  2
    1.193212     0.399269     1.916035     0.764278    -0.637138    -0.590221    -1.311518    -1.550393  1
    1.895589     1.232928     1.378867     1.938239    -1.794439    -1.890121    -1.090313    -0.480772  1
    1.906341     2.100880     1.357230     0.989772    -1.135824    -1.682114    -2.039139    -2.783572  1
    0.463477     0.167583     1.430734     0.420088     0.387439    -1.136723    -0.860103    -1.362172  1
    0.439757     0.309044    -0.256886    -0.076194     2.726003     3.763783     2.928265     3.960247  2
   -1.852849     0.085096    -0.232771    -1.825397     1.332866     2.636452     1.900585     1.372562  2
   -2.599034    -1.750135    -0.245512    -2.459943     3.099806     1.974426     0.693591     2.915366  2
    0.384110     0.188256    -0.816576    -0.954190     2.586875     3.722251     3.194629     2.362271  2
   -0.110278    -0.867477    -0.534183     0.163286     1.636500     0.637105     2.779375     1.859189  2
    3.392590     1.469502     2.858258     0.970628    -2.521063    -2.410526    -1.211901    -0.843655  1
   -2.186511    -1.025601    -0.531463    -1.678640     2.804040     2.321549     2.664803     2.557238  2
    3.123202     3.160555     3.348780     2.125102    -2.687495    -2.918671    -1.494501    -1.322332  1
    1.435097     1.343957     1.863529     1.401916    -0.986138    -0.296351    -1.880810    -1.205051  1
    0.283632    -0.244775    -0.302328    -1.461015     3.182933     3.495876     1.026345     2.715415  2
    0.525381     0.758807     0.815679     2.453776    -0.774924    -0.167259    -0.883532    -1.774901  1
   -0.058703    -1.095655    -0.644115     0.589378     2.089626     3.212502     2.834829     3.473630  2
   -1.400124    -1.339262    -0.258663    -1.255346     2.434720     2.640137     2.426704     2.691763  2
    0.833011    -2.202677     0.346196    -1.438993     2.801663     1.010159     1.993563     0.724547  2
    0.077135     0.564611     2.353536     0.723951    -0.993432    -0.072665    -1.777912    -0.809181  1
    0.395150     1.807818     1.161639     2.004247    -1.016753    -1.871369    -1.772185    -0.608559  1
    2.204779     2.406925     1.274840     0.381319     0.433373    -0.529416     1.102019    -0.024214  1
   -2.530192    -1.857343    -2.540488    -0.891755     1.478426     1.433377     1.931343     3.364354  2
    2.281813     1.786774     1.687660     1.819609    -1.029061    -1.719211    -1.266321    -1.937023  1
   -0.820584    -0.556887     0.035503     0.874144     1.773850     1.452974     0.737899     1.337289  2
   -2.152116    -1.916848    -2.669737    -0.575288     0.643821     2.243669     2.331413     2.041122  2
   -1.196822    -0.924688    -0.459946    -0.460899     0.379700    -1.055029    -0.286759    -0.441194  2
    2.520378     3.959452     2.717289     2.980505    -2.453797    -1.602804    -1.013349    -1.812997  1
    4.013028     4.317838     3.281532     3.893654    -0.034576    -2.720460    -0.365132    -2.226675  1
    0.969518     2.785435     2.158918     0.950900     0.183750     0.108556    -1.695402    -0.876570  1
   -1.436404    -0.701294     0.461782    -0.884303     1.827408     4.065685     2.784399     3.395369  2
    1.162541     3.099006     2.158253     1.624657    -1.243939    -0.722019    -2.257231    -1.334936  1
   -0.049960     0.283463    -0.130085    -0.163263     4.627005     2.595072     2.365304     1.016275  2
   -0.234511    -1.407282    -0.343218    -0.480075     3.690814     3.904917     3.005291     3.087096  2
    0.646713     2.126229    -0.222337     1.385968    -0.902804    -0.440213    -0.566961    -1.311358  1
   -2.329966    -0.253517    -0.641313    -1.832752     4.399517     2.962012     3.938009     3.699259  2
    3.212194     3.164298     4.102331     3.680878    -1.415377    -1.061358    -1.097388    -1.135023  1
   -1.004292    -0.775095    -1.455792    -1.151095     2.754190     0.428272     1.829286     2.585706  2
   -0.425585    -1.650768    -1.596545    -0.456773     4.153035     3.929098     4.883814     3.483400  2
    2.102568     2.011626     2.275706     3.593259    -0.881339    -1.341045    -1.771715    -0.846534  1
   -0.193016    -2.303755    -0.614170    -1.055161     1.711386     0.788391     1.093646     0.779563  2
    1.729654     0.459705     1.164473     0.465431    -1.272835    -1.298029    -1.583089    -0.837608  1
    3.554271     3.007930     3.507908     3.769829    -1.128331    -0.251704    -1.790627    -1.956048  1
    3.170125     2.907106     1.366323     1.752613    -0.156249    -1.770668    -1.726028    -1.203252  1
   -1.800051    -0.635751    -1.579425    -1.490235     1.106776     1.723988     1.564429     2.150671  2
    4.314040     3.186034     3.647018     3.889865    -1.161043    -0.355623    -1.334867    -1.361770  1
   -1.803467    -1.739813    -0.700074    -1.637482     0.504148     1.194751     1.098433     0.317586  2
    2.400500     2.012890     1.679743     2.281307    -0.610918    -0.653579     0.150153    -2.198830  1
    2.582733     1.333790     1.453505     1.890117     0.052150     0.503106    -0.054805     1.120307  1
    4.335903     4.110422     3.117087     3.181168    -1.721082    -1.326586     0.071579    -0.810205  1
    4.604826     3.047843     2.966994     2.227595     0.001758    -0.274408    -0.561318    -0.942431  1
    2.318728     1.387674     2.358616     0.844146    -1.110359    -0.760397    -1.397729    -0.602553  1
   -0.575884     0.162211    -0.569729    -1.046448     2.724447     2.099554     2.399174     2.800254  2
    5.444378     5.071219     5.212348     4.625737    -0.368006    -1.233229     0.114807    -0.965563  1
   -1.201387    -1.258742    -3.521760    -1.448673    -0.476002    -0.274896     0.048561     0.073156  1
   -0.650870    -1.009784    -0.129350    -0.862175     1.967738     2.111526     1.681258     1.031492  2
   -1.049120    -1.293861    -1.029320    -0.950754     3.021419     3.027215     2.854100     1.923828  2
   -1.211082    -2.366716    -1.333738    -2.184585     4.623089     4.955148     3.702026     3.344929  2
    2.715924     0.530625     0.522007     1.128910    -1.325253    -0.956151    -1.924753    -0.636479  1
    3.330012     4.263197     2.618111     3.897684    -0.607633     0.696685     0.731187    -1.239839  1
    3.488981     2.350295     2.970268     2.423929     0.400413    -0.540926    -0.903727    -2.157791  1
    0.713968    -0.291518     1.033263    -1.159585    -1.345618    -0.524052    -0.795573     0.841647  1
    3.198358     2.784843     3.027801     2.936293    -0.853872     0.114793     0.637162    -1.461103  1
   -0.695474    -0.680734    -1.110851    -1.491289     1.258406     2.101449     0.459759     2.872465  2
    2.016581     1.890034     3.045687     1.437709    -1.426965    -1.786357    -1.414690    -2.513845  1
    2.561562     2.030177     3.135340     1.668717     0.932641    -0.265429    -1.227770    -0.644759  1
   -1.536714    -1.397434    -0.722011    -2.046997     3.385661     1.726828     2.579914     3.033323  2
   -1.267671    -0.049054    -2.044233    -0.626952     2.587067     1.959147     2.126561     2.180623  2
    1.614499     1.187046     3.200570     1.879862    -0.012750     0.217992     0.613401     0.537474  1
    2.067051     0.966188     2.589588     1.596446    -1.747422    -1.831129    -2.578742    -2.389480  1
    0.096210    -0.251419    -1.375288    -1.607598     2.433341     0.747635     2.124863     1.460647  2
   -1.029517    -0.250720    -0.795321    -1.268996    -0.687256    -0.940865    -0.479868     0.650137  2
   -0.189659     0.404233    -0.737151    -1.482695     3.217294     1.442147     1.966105     2.293057  2
    5.297077     3.937699     3.800305     4.039918    -1.083599    -1.104386     0.265108    -0.411922  1
   -1.923732    -1.667692    -0.541850    -1.334000     2.463530     2.085203     3.853402     2.487224  2
    0.472381     2.619191     2.144660     2.020147    -1.520261     0.176099    -1.474841    -1.071039  1
    0.423773     0.106144     0.349545     0.865298    -0.252872    -0.315510    -0.836570     0.057185  1
   -0.424982    -0.066687     0.295825    -0.066088     0.579459     1.453234     1.211336     0.765505  2
   -0.465538     0.392612    -1.227376    -1.649563     0.296428     0.191141     1.624835    -0.536053  2
    1.230879     0.829713     0.102169     0.952823    -2.155000    -1.243329    -2.021469    -1.069435  1
    0.218896    -0.614481    -1.928366     0.076248     2.642413     1.968584     1.960840     2.491741  2
   -2.380965    -1.559291    -0.719792    -0.525182    -0.445841     1.652097    -0.065072     0.583286  2
    2.344979     1.888107     2.492966     3.432899    -2.235743    -0.030868    -1.749510    -2.020288  1
   -1.196622    -1.176077    -1.051139    -1.233901     4.672914     3.659881     3.942468     3.293753  2
    0.104956     0.558558     0.829067    -1.439458     2.831394     2.794818     3.056313     2.433065  2
   -2.577834    -0.752364    -1.368517    -0.797348     0.102621     0.934938     0.565148    -1.247592  2
   -2.455013    -0.811596    -0.304268    -0.612042     5.014712     4.812389     3.134203     3.266115  2
   -1.553570    -0.773508     0.494661    -0.623064     0.855838     0.131404     0.552152    -0.632939  2
   -0.703644    -0.836894    -1.821790    -1.682296    -1.879585    -2.349970    -0.490666    -1.358055  1
   -1.064779    -2.355279    -2.019679    -0.990966     3.360514     3.506200     3.142603     1.664550  2
   -0.005110    -0.109288    -1.358077    -0.735392     0.885814     2.138078    -0.139420     2.061196  2
    2.229939     3.841718     2.649661     1.886981    -1.172453    -2.196563    -0.037731     0.413192  1
    0.294026     0.702984     1.066441     2.553199    -1.402825    -1.591224    -1.080574    -0.388917  1
   -0.623244     0.493686    -1.433035    -1.613087     3.273469     3.960058     2.579982     1.693905  2
   -0.185546    -0.296512    -0.102558    -0.566352     2.788896     2.927630     3.306742     2.250651  2
    0.586753     1.781725     0.705838     1.640886    -1.289816     0.026572     0.144857    -0.357356  1
    0.622104     2.861506     1.964137     1.749519    -1.651474    -1.948374    -0.143359    -0.509769  1
   -0.053695    -1.589151    -1.297875    -0.615283     0.835376     1.069334     1.489343     0.876098  2
   -0.796143    -0.568223    -0.521408    -0.742825     2.332817     0.582581     2.251832     2.613305  2
    0.893399     1.570241     2.301266     1.803090    -1.887091    -1.720523    -2.450422     0.218699  1
    1.543521     0.414616     0.708483     1.672093    -2.098555     0.337814    -1.811311     1.228444  1
   -1.185574    -2.025455    -0.319492    -2.252820     3.567127     3.053106     2.672802     1.999873  2
    1.361956    -0.854071    -0.074904     0.035102     2.303729     1.112457     2.843964     2.701421  2
   -0.616703    -1.221645    -1.114953    -0.952147     4.440468     4.572897     4.128885     4.094296  2
    3.784903     3.618552     4.544793     3.596263    -2.151302     0.361886    -1.809480    -1.747783  1
   -1.479894    -0.817466    -1.492081    -1.774715     1.389845     2.812949     2.244804     1.319027  2
   -1.906186    -1.523136    -1.197511    -2.859733     2.067018     3.496707     2.791202     4.336487  2
    2.801142     1.920322     2.471746     0.479280    -0.928352    -1.389027     0.182342    -0.804683  1
    1.231679     0.952946     0.430717     0.997342    -0.901771    -1.167014    -1.962553    -1.310259  1
    3.133023     3.345092     2.398734     1.860294    -2.667662    -0.419278    -1.557822     0.162323  1
   -1.651485    -1.861389    -0.900461    -1.065016     1.160435     1.113276     2.179294     2.381607  2
   -2.035754    -2.087024    -1.777951    -1.201892     2.687291     3.262438     3.263865     4.509675  2
   -0.800279    -2.432473    -2.966421     0.326849     0.317406     0.211268     0.401428     0.636555  2
    3.321235     1.722704     3.221525     2.896717    -1.006179    -1.504931    -0.157649    -1.000015  1
   -0.354318    -1.261831    -1.139894    -1.068420     0.913954     1.162706     0.570499     0.500499  2
    1.029469     1.113821     1.558620     2.285190    -1.992290    -2.049186    -1.074765    -0.529562  1
    0.951908     2.415358     3.190704     1.187188    -1.305998    -1.657638    -1.370601    -2.639510  1
   -2.449738    -1.156785    -1.443900    -0.570978     3.046235     2.975584     3.899735     2.710500  2
    2.286785     2.315247     1.576516     0.954428    -1.078940    -1.169259    -0.545636    -0.280278  1
   -1.424512    -0.926159     0.416243    -0.149925     1.070978     0.796100     1.545903     0.261577  2
    2.226002     1.763733     1.918601     1.667509    -0.951709    -1.741498    -2.157955    -1.255912  1
    1.871921     1.379161     1.347946     2.110384    -0.408470    -0.262305    -0.639742     0.588440  1
    2.461335     2.465550     2.319692     2.417000    -0.844782    -1.365341    -1.264090    -2.762926  1
   -0.409820    -0.609517     0.248691    -0.303178     0.959813     1.459635     0.474936     0.656082  2
    0.381210     0.625625     2.143886     0.928729     0.227171    -1.386839     0.253749    -1.168963  1
   -1.019139    -0.913479    -1.301495    -0.818311     1.936340     4.019776     1.354991     2.146952  2
   -1.114930     2.218914     0.155608     0.259309    -0.750596     0.305471     1.609891     0.072206  1
    4.349046     4.500119     6.069960     4.535199    -1.317063    -0.811044    -0.676665    -1.273601  1
    1.382055     0.066725     1.464698    -0.299029    -1.816627    -0.468325    -1.350703    -2.556796  1
   -1.085886    -0.449477    -1.755691    -2.127617     1.732921     0.940759     0.711449     1.062963  2
    0.449589    -0.115951     0.028713    -1.357084     4.043860     3.240378     3.465619     2.247706  2
   -2.274036    -1.963997    -2.446385    -2.715892     3.572717     2.889155     3.999296     2.603675  2
    2.690020     1.953595     1.349349     2.681508    -1.922798    -1.463841    -0.725268     0.154725  1
   -0.302132    -0.560270    -0.746472    -0.909185     0.925076     2.155541     2.731088     3.177135  2
   -1.405961     0.045675    -2.229641    -0.750245     1.675335     1.232118     1.278465     0.471913  2
    1.709563     2.500405     2.519260     2.628853    -1.274916    -1.288321    -3.428660    -2.285011  1
    1.451963    -0.050870     0.454159     2.475320    -0.629783    -1.415742    -1.912620    -1.557662  1
    0.467931     0.620022     1.548325     0.269186    -0.540020    -0.003490    -0.999428    -0.556810  1
    1.290224     1.049513     0.778006     2.683102    -0.989600    -2.347360    -2.432778    -1.729172  1
    2.639694     2.897504     2.019168     3.296853     0.931759    -0.728343    -0.416607    -1.056517  1
   -0.545242    -0.332296    -2.711249    -0.175364     2.971436     1.727009     2.285319     3.290735  2
    3.125914     2.641010     2.796997     3.183545     0.243231    -0.140165    -1.173359     0.790483  1
    0.151689     0.430655     0.009442    -0.770102     1.286581     1.653021    -0.255354     1.249250  2
    1.678998     1.085746     0.047836    -0.473732     2.327058     2.316318     2.646705     1.659770  2
    0.427313     0.640521     1.120001     0.785541     0.004832    -0.273683    -0.311890    -0.400471  1
    2.037669     3.059017     1.800936     3.464051    -0.561947    -2.105495    -2.612017    -0.989831  1
    0.960811     0.923560     2.233686     1.286255    -2.220067    -2.074214    -0.621664    -1.489162  1
   -0.730297    -0.361241     0.775907    -0.687126     1.874855     1.664820     2.677976     1.732913  2
    0.424201     1.308595     0.372036     1.046379    -1.004373    -1.691668    -2.162596    -3.478909  1
   -0.552713    -0.060650    -1.422765    -0.272326     3.731010     2.840411     1.789930     2.657400  2
   -1.847636    -1.625159    -1.485754    -0.422694     1.229495     1.186976     0.461240     0.786544  2
   -0.375003    -0.584295     0.660124    -0.126263     2.184427     0.952708     1.290868     2.267140  2
    0.198466     0.318906     1.071117     0.219347    -2.719273    -1.476285    -1.182075    -0.965979  1
    2.294126     2.456459     2.605364     1.457942    -1.412530    -1.280483    -0.453141    -0.359401  1
    3.054281     3.593123     2.085158     3.571976     0.219133    -0.695125    -1.280333     0.143830  1
   -1.212503    -1.234091    -0.972647    -1.703517     2.734652     0.906833     0.735922     0.327608  2
    1.475359     2.662127     2.621208     3.042279    -1.521222    -0.841526    -0.894610    -1.189510  1
   -0.859316    -2.279815    -2.227783    -2.021094     4.689532     4.099569     3.771615     3.952810  2
    2.134014     1.510712     1.979584     2.955109    -0.656699    -0.677668    -2.221233    -1.717909  1
    1.179203     1.406960     0.832668     0.961505    -1.805381    -0.664173     0.039617    -0.091603  1
    3.756125     3.728909     3.132222     3.347713    -3.352759    -1.881665    -0.368126    -2.606523  1
   -1.169306    -0.894044    -0.790425    -0.802036     5.247164     4.011346     3.592256     2.895381  2
    2.796615     2.734705     2.541436     3.011618    -1.879692    -1.941142     0.770013    -1.346493  1
   -1.556713    -0.426563    -1.785657    -2.358162     1.385284     1.698120     1.073421     1.844540  2
   -0.088900     0.750432     0.532311     1.208683     0.321577    -0.835671    -1.322739    -1.951285  1
    3.539415     2.160868     1.704208     3.704351    -1.549094    -1.096949    -0.720701    -1.450576  1
   -0.588678    -0.194708    -1.893458    -0.477436     3.049034     2.306098     2.565573     2.480045  2
   -1.255673    -1.050481    -1.996700    -1.732119     1.109250     0.903279     1.576836     0.512334  2
    2.483250     2.437022     2.153537     2.153510     0.991913    -0.183715    -1.139642     1.426400  1
   -2.175801    -1.308497    -2.076224    -0.289507     1.226264     1.750726     1.335851     2.776518  2
   -0.813458    -0.001931    -1.345443    -1.592709     1.837270     3.110498     3.352146     2.734919  2
   -2.331965    -1.283766    -1.700008    -2.017998     0.939513     2.093976     2.400749     3.428437  2
   -1.425685    -1.683870    -1.498404    -1.238684     3.327657     3.095159     3.645576     3.280958  2
   -0.980940    -0.158108     0.008250     0.610257     1.773929     1.600007     0.896381     0.995424  2
   -1.168726    -0.353980     0.293393    -1.496964     3.532965     2.814484     1.937023     1.720965  2
    0.953627     0.507229    -0.291585    -1.054393    -0.919232     0.747347    -1.365813     0.172740  1
   -0.370610    -0.264850     0.418520    -0.629148     1.133157     0.200983     0.751195     0.205224  2
    2.169970     1.904748     2.351923     2.187061    -1.016087    -0.687859    -1.585040     0.072280  1
   -1.205376    -1.892038    -1.563918    -1.400294     2.241022     2.021756     3.785156     1.731596  2
    1.499034     2.238449    -0.267036    -0.667144    -0.487658    -0.991957    -0.837021    -0.803156  1
   -2.017987    -1.351271    -1.105119    -2.000572     2.583081     1.971832     3.103514     2.048543  2
    0.526865    -0.269474    -1.155140    -0.985614    -0.584284    -1.142295    -1.744399    -0.848496  1
   -1.192514    -1.297774    -3.066556    -0.802830     0.148262    -0.624530     0.347180     0.980115  2
   -0.513382    -0.356493    -1.290814    -0.534555    -1.134495    -1.112015    -1.073114     0.223792  1
   -0.891095    -1.893302    -1.071179    -1.123561    -0.496470     0.370282     0.767575    -0.102809  2
    3.312668     3.209421     2.438687     2.500840    -0.908287    -1.400690     0.453866    -2.427459  1
    0.562121     0.273990     0.684184     1.456264    -0.545199     0.120692     1.133555    -0.016952  1
    1.766246     1.685831     2.728638     3.400375    -2.034978    -0.168330     0.597020    -0.919406  1
   -0.405593     1.028482     0.331825     0.753897    -1.926882    -2.790407    -1.971899    -1.777837  1
    2.723069     2.454996     2.026436     2.739003    -0.223912    -0.014295    -0.617944    -1.855313  1
